permno,sorting_date,portfolio_size,portfolio_bm,portfolio_op,portfolio_inv,exchange,size
23252,2024-07-01,1,3,1,3,NASDAQ,31.6835968
23256,2024-07-01,1,3,1,3,NASDAQ,6.0325895
23257,2024-07-01,1,1,1,3,NASDAQ,22.55492
23258,2024-07-01,1,3,1,3,NASDAQ,13.874355
23260,2024-07-01,1,3,1,2,NASDAQ,18.995375
23265,2024-07-01,1,1,1,1,NASDAQ,14.912700000000003
23268,2024-07-01,1,3,1,1,NASDAQ,5.94732
23270,2024-07-01,1,1,1,3,NASDAQ,903.98418
23272,2024-07-01,1,2,1,1,NASDAQ,6.735813552
23273,2024-07-01,1,3,1,3,NASDAQ,4.71432
23306,2024-07-01,1,1,1,1,NASDAQ,24.81192
23343,2024-07-01,1,2,1,1,NYSE,370.66508000000005
23352,2024-07-01,1,1,1,3,NYSE,137.11809
23372,2024-07-01,1,2,2,1,AMEX,26.3296
23375,2024-07-01,1,1,1,1,AMEX,35.0513688
23379,2024-07-01,1,1,1,1,NYSE,1556.36646
23381,2024-07-01,1,1,3,3,AMEX,98.55279
23397,2024-07-01,1,1,1,3,NASDAQ,4.3882218
23415,2024-07-01,1,3,1,1,NASDAQ,23.5104
23416,2024-07-01,1,2,1,3,NASDAQ,228.61872
23423,2024-07-01,1,3,1,1,NASDAQ,12.82203
23426,2024-07-01,1,3,1,1,NASDAQ,3.721
23428,2024-07-01,1,2,1,1,NASDAQ,529.139
23431,2024-07-01,1,1,1,1,NASDAQ,5.32004
23432,2024-07-01,1,1,1,1,NASDAQ,616.95934
23433,2024-07-01,1,1,2,1,NYSE,3073.8802
23439,2024-07-01,1,3,1,2,NASDAQ,2744.943645
23466,2024-07-01,1,2,1,1,AMEX,9.86358
23477,2024-07-01,1,2,3,3,NYSE,827.60952
23509,2024-07-01,1,1,1,3,NASDAQ,159.52698
23510,2024-07-01,1,3,1,1,NASDAQ,179.6028
23513,2024-07-01,1,2,1,3,NASDAQ,6.9002908
23568,2024-07-01,1,2,3,1,NYSE,1864.40404
23615,2024-07-01,1,1,1,3,NASDAQ,92.23926
23622,2024-07-01,1,1,1,3,NASDAQ,9.008364
23625,2024-07-01,1,2,1,1,NASDAQ,3.4227
23630,2024-07-01,1,3,2,3,NYSE,698.0835
23658,2024-07-01,1,1,1,3,NASDAQ,153.8835
23669,2024-07-01,1,2,1,3,NASDAQ,7.52376
23670,2024-07-01,1,1,1,3,NASDAQ,67.30035
23673,2024-07-01,1,1,1,3,NASDAQ,12.096697399999998
23679,2024-07-01,1,2,2,3,NASDAQ,1450.67328
23715,2024-07-01,1,2,1,3,NASDAQ,2.828648
23716,2024-07-01,1,1,1,3,NASDAQ,13.58223
23730,2024-07-01,1,2,1,3,NASDAQ,581.6187
23731,2024-07-01,1,2,1,3,NASDAQ,3.3276599999999994
23738,2024-07-01,1,2,3,3,NYSE,2189.3105
23783,2024-07-01,1,1,1,3,NASDAQ,58.84032
23795,2024-07-01,1,1,1,2,NASDAQ,8.85704
23799,2024-07-01,1,3,2,3,NYSE,135.00448
23803,2024-07-01,1,1,2,3,NASDAQ,49.62306
23849,2024-07-01,1,3,1,3,AMEX,15.249384
23854,2024-07-01,1,2,2,2,NASDAQ,761.23336
23860,2024-07-01,1,1,1,1,NASDAQ,451.768
23871,2024-07-01,1,1,1,3,NASDAQ,78.60966
23874,2024-07-01,1,2,1,3,NASDAQ,439.1037
23877,2024-07-01,1,1,3,3,NYSE,2398.98568
23880,2024-07-01,1,1,1,3,NASDAQ,68.0905
23882,2024-07-01,1,2,2,2,NASDAQ,249.82809
23883,2024-07-01,1,1,1,3,NASDAQ,12.302989
23884,2024-07-01,1,1,1,1,NASDAQ,31.20271
23942,2024-07-01,1,2,1,2,NASDAQ,2088.93
23944,2024-07-01,1,3,2,2,NYSE,1798.08288
23951,2024-07-01,1,1,1,1,AMEX,2.655821
23970,2024-07-01,1,2,2,2,NYSE,2297.85444
23978,2024-07-01,1,1,3,3,NYSE,1980.35856
23998,2024-07-01,1,2,1,1,NASDAQ,4.18296
24009,2024-07-01,1,1,3,3,NASDAQ,43.035
24017,2024-07-01,1,1,1,3,NASDAQ,67.1937
24023,2024-07-01,1,1,1,2,NASDAQ,1998.66144
24064,2024-07-01,1,1,1,3,NASDAQ,1699.5265
24065,2024-07-01,1,3,1,3,NASDAQ,8.3958336
24072,2024-07-01,1,2,1,3,NASDAQ,8.47579
24078,2024-07-01,1,2,1,3,NASDAQ,103.94406
24080,2024-07-01,1,3,1,2,NASDAQ,60.59536
24090,2024-07-01,1,3,2,3,NYSE,1445.57816
24092,2024-07-01,1,2,1,1,NASDAQ,10.043153199999999
24093,2024-07-01,1,1,1,3,NASDAQ,12.869553300000002
24094,2024-07-01,1,1,1,3,NASDAQ,9.415497
24095,2024-07-01,1,2,1,3,NASDAQ,5.22927
24098,2024-07-01,1,2,1,3,NASDAQ,7.721284
24100,2024-07-01,1,1,3,3,NASDAQ,492.7087
61743,2024-07-01,1,2,3,2,NYSE,989.27316
61946,2024-07-01,1,3,2,2,NYSE,3748.57654
62228,2024-07-01,1,1,1,1,NASDAQ,86.64521
63125,2024-07-01,1,1,2,3,NASDAQ,2902.59008
63132,2024-07-01,1,2,2,3,NYSE,854.41096
63546,2024-07-01,1,2,1,1,NASDAQ,55.48444
63715,2024-07-01,1,1,2,3,NASDAQ,1719.0792
63773,2024-07-01,1,3,2,1,NYSE,2197.38
64742,2024-07-01,1,2,1,2,NASDAQ,229.91625000000002
64785,2024-07-01,1,2,2,1,NYSE,976.97864
64929,2024-07-01,1,1,2,2,NYSE,3052.903
65008,2024-07-01,1,3,1,2,NASDAQ,83.26474
65270,2024-07-01,1,1,3,3,NASDAQ,143.52624
65285,2024-07-01,1,2,3,2,NYSE,754.4467199999999
65306,2024-07-01,1,2,2,2,NYSE,2584.61404
65365,2024-07-01,1,2,3,2,NYSE,497.50854
65700,2024-07-01,1,1,3,3,NASDAQ,2082.38124
65752,2024-07-01,1,3,1,1,NYSE,39.2052
66683,2024-07-01,1,2,3,3,NYSE,1339.66875
66739,2024-07-01,1,3,3,3,NYSE,966.10254
66852,2024-07-01,1,3,2,3,NASDAQ,145.70006
67029,2024-07-01,1,1,1,1,NASDAQ,186.21598
67360,2024-07-01,1,2,2,2,NYSE,837.34072
67467,2024-07-01,1,3,1,1,NYSE,51.34986
68145,2024-07-01,1,2,1,1,NASDAQ,31.793129999999998
68830,2024-07-01,1,2,2,2,NYSE,798.0073600000001
69586,2024-07-01,1,2,2,3,NASDAQ,2016.46836
70704,2024-07-01,1,3,1,3,NYSE,467.34462
71475,2024-07-01,1,1,2,3,NYSE,2701.7085299999994
71985,2024-07-01,1,2,2,1,NASDAQ,408.55328
72119,2024-07-01,1,2,2,2,NYSE,119.06899
72304,2024-07-01,1,1,2,3,NASDAQ,2340.55521
72338,2024-07-01,1,2,2,2,AMEX,1669.36
72980,2024-07-01,1,2,2,2,NYSE,1712.22848
73219,2024-07-01,1,2,2,1,NYSE,724.75165
74500,2024-07-01,1,2,2,1,NASDAQ,29.0346
74740,2024-07-01,1,2,2,3,NASDAQ,140.29262
74908,2024-07-01,1,3,1,1,AMEX,5.6328
75033,2024-07-01,1,3,1,1,NASDAQ,62.05924
75069,2024-07-01,1,3,2,2,AMEX,67.59285
75070,2024-07-01,1,3,2,1,NYSE,1546.4004
75285,2024-07-01,1,2,2,2,NYSE,3329.6694
75320,2024-07-01,1,3,2,2,NYSE,2902.64
75460,2024-07-01,1,1,3,2,NYSE,1871.04908
75517,2024-07-01,1,2,2,2,NASDAQ,1502.10675
75556,2024-07-01,1,2,3,3,NASDAQ,485.54108
75573,2024-07-01,1,2,3,1,NASDAQ,1347.78567
75578,2024-07-01,1,3,1,2,NASDAQ,571.07834
75605,2024-07-01,1,3,2,2,NASDAQ,1932.35134
75649,2024-07-01,1,2,2,1,NYSE,165.18315
75672,2024-07-01,1,3,1,1,AMEX,27.5469779
75714,2024-07-01,1,3,1,1,NASDAQ,15.582246900000001
75754,2024-07-01,1,2,2,2,AMEX,29.944365
88264,2024-07-01,1,2,2,1,NASDAQ,573.89773
88280,2024-07-01,1,2,2,3,NYSE,987.0804
88287,2024-07-01,1,3,1,1,AMEX,4.08958
88319,2024-07-01,1,1,3,3,NASDAQ,2944.92
88341,2024-07-01,1,2,2,2,NASDAQ,138.4416
88372,2024-07-01,1,3,2,1,NASDAQ,52.197
88384,2024-07-01,1,3,2,3,NASDAQ,53.132
88462,2024-07-01,1,1,1,1,NASDAQ,592.5036
88471,2024-07-01,1,3,1,1,NASDAQ,7.629300000000001
88485,2024-07-01,1,2,2,2,NYSE,163.16124999999997
88511,2024-07-01,1,1,1,1,NASDAQ,40.7376
88518,2024-07-01,1,2,2,1,NASDAQ,170.17988
88534,2024-07-01,1,1,2,3,NASDAQ,104.964
88542,2024-07-01,1,1,1,3,NASDAQ,134.44915
88568,2024-07-01,1,3,2,2,NASDAQ,635.81392
88615,2024-07-01,1,2,2,2,NYSE,3879.42816
88626,2024-07-01,1,2,1,1,NASDAQ,40.04031
88648,2024-07-01,1,3,2,2,NASDAQ,1977.50768
88742,2024-07-01,1,2,2,3,NASDAQ,891.1607599999999
88779,2024-07-01,1,2,1,1,NASDAQ,34.2602
88820,2024-07-01,1,3,2,2,NASDAQ,400.1349
88839,2024-07-01,1,1,2,1,NASDAQ,124.29135
88841,2024-07-01,1,2,2,1,NASDAQ,370.45824
88857,2024-07-01,1,2,2,3,NASDAQ,532.64949
88865,2024-07-01,1,3,2,2,NASDAQ,506.1478399999999
88895,2024-07-01,1,1,3,3,NYSE,350.2983
88897,2024-07-01,1,3,2,2,NYSE,285.1146
88912,2024-07-01,1,2,3,2,NASDAQ,564.273
88937,2024-07-01,1,3,1,3,NASDAQ,7.4448799999999995
88944,2024-07-01,1,2,2,2,NASDAQ,673.0668000000002
88963,2024-07-01,1,3,1,2,NASDAQ,358.8368
88965,2024-07-01,1,3,2,3,NASDAQ,243.76613
88970,2024-07-01,1,3,2,3,NASDAQ,380.31175
88984,2024-07-01,1,2,3,1,NASDAQ,125.59175
88988,2024-07-01,1,1,3,2,NYSE,853.6388
88994,2024-07-01,1,3,1,1,AMEX,32.33196
89002,2024-07-01,1,3,3,1,NYSE,2209.46304
89022,2024-07-01,1,3,3,1,NASDAQ,11.473263
89029,2024-07-01,1,2,1,1,NASDAQ,3.7883999999999993
89038,2024-07-01,1,3,2,2,AMEX,155.19531
89044,2024-07-01,1,1,1,2,NASDAQ,1398.11978
89063,2024-07-01,1,1,1,1,NYSE,230.06904
89110,2024-07-01,1,2,1,2,NASDAQ,1245.05758
89141,2024-07-01,1,2,2,3,NASDAQ,611.86502
89167,2024-07-01,1,2,3,1,NASDAQ,462.08992
89169,2024-07-01,1,1,1,3,NASDAQ,233.78246999999996
89202,2024-07-01,1,3,2,2,NASDAQ,94.416
89211,2024-07-01,1,3,2,3,NASDAQ,154.96755
89215,2024-07-01,1,1,3,2,NYSE,1946.58631
89217,2024-07-01,1,2,2,2,NYSE,3775.86126
89262,2024-07-01,1,3,2,2,NASDAQ,146.94304
89279,2024-07-01,1,2,3,3,NASDAQ,97.17552
89290,2024-07-01,1,1,2,1,NASDAQ,3489.8976
89297,2024-07-01,1,1,1,3,NASDAQ,2765.05204
89317,2024-07-01,1,3,1,1,NYSE,239.55947
89323,2024-07-01,1,2,2,3,NASDAQ,3033.32986
89353,2024-07-01,1,3,2,3,NASDAQ,2112.21297
89387,2024-07-01,1,3,2,2,NASDAQ,149.46
89394,2024-07-01,1,1,1,1,NYSE,598.41
89397,2024-07-01,1,2,2,2,NASDAQ,1989.2194000000002
89406,2024-07-01,1,2,2,1,NYSE,3049.98264
89413,2024-07-01,1,3,1,1,NASDAQ,67.21864
89416,2024-07-01,1,2,1,2,NASDAQ,154.67536
89425,2024-07-01,1,2,2,2,NASDAQ,301.3107
89443,2024-07-01,1,3,1,2,NYSE,113.43234
89447,2024-07-01,1,1,2,2,NASDAQ,404.06
89449,2024-07-01,1,2,1,1,NASDAQ,21.25357
89455,2024-07-01,1,2,3,3,NASDAQ,2590.45503
89456,2024-07-01,1,2,2,1,NASDAQ,422.84234
89482,2024-07-01,1,3,1,1,NYSE,2015.99388
89546,2024-07-01,1,3,2,3,NYSE,250.23244
89572,2024-07-01,1,2,1,2,NASDAQ,456.4014
89573,2024-07-01,1,3,2,2,NASDAQ,208.27799999999996
89574,2024-07-01,1,3,1,3,NASDAQ,774.93822
89575,2024-07-01,1,2,1,3,NASDAQ,1113.14508
89576,2024-07-01,1,3,2,2,NASDAQ,69.71185
89606,2024-07-01,1,2,2,3,NASDAQ,653.3304
89611,2024-07-01,1,3,2,3,NASDAQ,502.87875
89643,2024-07-01,1,2,2,3,NASDAQ,131.70375
89653,2024-07-01,1,3,2,2,NYSE,1090.3704
89655,2024-07-01,1,1,3,2,NASDAQ,361.05146
89698,2024-07-01,1,3,2,1,NASDAQ,45.69411
89736,2024-07-01,1,3,2,1,NASDAQ,1904.7714000000003
89741,2024-07-01,1,3,2,3,NASDAQ,41.6111
89790,2024-07-01,1,3,1,1,AMEX,579.1708202000001
89792,2024-07-01,1,1,3,3,NASDAQ,2856.59484
89800,2024-07-01,1,3,1,1,NASDAQ,438.7887
89824,2024-07-01,1,1,3,1,NASDAQ,374.0512
89826,2024-07-01,1,2,2,2,NASDAQ,2823.93432
89828,2024-07-01,1,3,2,3,NASDAQ,666.43053
89841,2024-07-01,1,2,3,2,NYSE,3000.9672
89857,2024-07-01,1,2,3,3,AMEX,23.6588
89875,2024-07-01,1,1,2,3,NASDAQ,1341.35552
89876,2024-07-01,1,1,3,2,NYSE,2261.84303
89889,2024-07-01,1,3,1,1,NASDAQ,13.89112
89891,2024-07-01,1,1,1,3,NASDAQ,46.42296
89908,2024-07-01,1,3,1,2,NASDAQ,27.49903
89915,2024-07-01,1,1,2,3,NASDAQ,2615.8025
89922,2024-07-01,1,1,3,1,NASDAQ,1217.53199
75831,2024-07-01,1,2,2,2,NASDAQ,834.81251
75905,2024-07-01,1,2,2,2,NASDAQ,1217.82516
75906,2024-07-01,1,2,2,2,NASDAQ,644.13063
75976,2024-07-01,1,2,1,3,NASDAQ,3386.92722
76038,2024-07-01,1,2,1,1,NASDAQ,988.03015
76052,2024-07-01,1,2,2,2,NASDAQ,71.3602
76123,2024-07-01,1,1,2,3,NYSE,3194.3706
76127,2024-07-01,1,1,3,3,NYSE,453.74094
76128,2024-07-01,1,1,2,3,NASDAQ,1103.86324
76135,2024-07-01,1,2,2,3,NYSE,2736.03747
76136,2024-07-01,1,2,1,1,NYSE,3819.36875
76224,2024-07-01,1,3,2,2,NYSE,1422.37516
76266,2024-07-01,1,2,2,2,AMEX,2298.791
76274,2024-07-01,1,1,3,2,NYSE,256.84128000000004
76279,2024-07-01,1,2,1,1,NASDAQ,271.17837
76360,2024-07-01,1,3,2,2,NASDAQ,27.248099999999997
76461,2024-07-01,1,1,1,1,NASDAQ,123.15285920000001
76478,2024-07-01,1,1,2,2,NYSE,2704.88504
76504,2024-07-01,1,2,2,2,NASDAQ,2722.2524
76529,2024-07-01,1,2,2,2,NASDAQ,317.13528
76582,2024-07-01,1,2,2,2,NASDAQ,2814.47368
76591,2024-07-01,1,3,2,2,NASDAQ,2229.062
76686,2024-07-01,1,3,2,1,NASDAQ,190.33722
76708,2024-07-01,1,2,2,1,NYSE,2565.10526
76750,2024-07-01,1,2,2,1,NASDAQ,713.91506
76752,2024-07-01,1,1,3,3,NASDAQ,2321.02576
76798,2024-07-01,1,3,2,3,NASDAQ,542.05284
76838,2024-07-01,1,3,1,2,NYSE,623.36664
76908,2024-07-01,1,1,1,1,AMEX,90.754155
76927,2024-07-01,1,1,3,3,NASDAQ,3653.86584
76928,2024-07-01,1,1,1,3,NASDAQ,246.84034
76934,2024-07-01,1,3,1,1,NASDAQ,8.4075
76946,2024-07-01,1,1,2,3,NASDAQ,1094.4736
76963,2024-07-01,1,1,1,3,NASDAQ,9.90213
77090,2024-07-01,1,2,2,2,NASDAQ,344.5992
77114,2024-07-01,1,2,2,1,NASDAQ,722.57226
77117,2024-07-01,1,2,3,3,NYSE,983.30232
77120,2024-07-01,1,2,1,2,NYSE,1336.24568
77157,2024-07-01,1,2,3,3,NYSE,1733.1858600000003
77165,2024-07-01,1,1,3,1,NASDAQ,875.11302
77175,2024-07-01,1,1,1,2,NASDAQ,865.33644
77217,2024-07-01,1,2,2,1,NYSE,1504.50647
77236,2024-07-01,1,3,2,3,NYSE,122.11307999999998
77263,2024-07-01,1,1,1,3,NASDAQ,37.465
77354,2024-07-01,1,3,2,2,NASDAQ,972.33911
77366,2024-07-01,1,3,2,3,NYSE,2814.7716
77379,2024-07-01,1,3,2,2,NASDAQ,435.70032000000003
77393,2024-07-01,1,1,1,1,AMEX,188.3141752
77415,2024-07-01,1,2,2,3,NASDAQ,1820.569
77437,2024-07-01,1,1,1,1,NASDAQ,16.28532
77447,2024-07-01,1,2,2,2,NASDAQ,2900.46875
77488,2024-07-01,1,2,1,2,NASDAQ,156.34296
77505,2024-07-01,1,2,1,2,NASDAQ,217.7112
77515,2024-07-01,1,1,1,3,NASDAQ,97.0739622
77519,2024-07-01,1,3,2,2,NASDAQ,546.9177
77526,2024-07-01,1,3,2,2,NYSE,1720.53198
77528,2024-07-01,1,3,2,2,NASDAQ,1277.36784
77584,2024-07-01,1,1,3,3,NYSE,1875.77626
77595,2024-07-01,1,2,2,2,NASDAQ,2536.51104
77606,2024-07-01,1,3,2,1,NYSE,2556.62594
77629,2024-07-01,1,1,2,3,NYSE,1392.58456
77637,2024-07-01,1,1,3,1,NYSE,504.108
77643,2024-07-01,1,2,2,3,NYSE,1412.72157
77699,2024-07-01,1,2,1,2,NASDAQ,317.5136236
77790,2024-07-01,1,2,1,3,NASDAQ,203.70194
77889,2024-07-01,1,3,2,2,NASDAQ,132.03572000000003
77900,2024-07-01,1,2,2,3,AMEX,31.756790000000002
77902,2024-07-01,1,1,3,2,NASDAQ,2002.13982
78003,2024-07-01,1,2,1,3,NASDAQ,88.3426758
78015,2024-07-01,1,2,2,2,NYSE,2681.74368
78018,2024-07-01,1,3,2,2,NASDAQ,208.78900000000002
78034,2024-07-01,1,2,3,2,NASDAQ,2116.7712
78044,2024-07-01,1,3,1,1,NYSE,107.50428
78077,2024-07-01,1,1,2,2,NYSE,3449.8585399999997
78081,2024-07-01,1,2,1,2,NASDAQ,1525.35878
78091,2024-07-01,1,3,1,1,NASDAQ,11.04881
78189,2024-07-01,1,1,2,3,NASDAQ,159.93244
78211,2024-07-01,1,2,3,1,NYSE,539.51884
78213,2024-07-01,1,3,2,2,NASDAQ,176.53626
78451,2024-07-01,1,3,2,2,NYSE,490.07138999999995
78664,2024-07-01,1,2,1,1,NYSE,409.64238
78690,2024-07-01,1,2,3,3,AMEX,78.3462
78693,2024-07-01,1,3,1,3,NASDAQ,544.47064
78749,2024-07-01,1,1,3,3,NASDAQ,41.07036
78756,2024-07-01,1,3,1,3,NASDAQ,504.39714
78840,2024-07-01,1,3,1,2,NASDAQ,3763.60105
78841,2024-07-01,1,3,3,2,NYSE,648.66912
78875,2024-07-01,1,1,1,3,NYSE,2864.4598
78876,2024-07-01,1,2,1,2,NYSE,1070.4771
78903,2024-07-01,1,2,2,3,NASDAQ,1062.39
78908,2024-07-01,1,3,2,1,NASDAQ,275.1672
78915,2024-07-01,1,3,1,1,NASDAQ,150.73464
78950,2024-07-01,1,1,2,3,NYSE,2085.169
78960,2024-07-01,1,2,1,1,AMEX,36.4463479
78988,2024-07-01,1,2,2,3,NASDAQ,90.8847
79007,2024-07-01,1,2,3,3,NASDAQ,1001.85862
79013,2024-07-01,1,2,2,3,NASDAQ,1459.70196
79019,2024-07-01,1,2,3,3,NASDAQ,72.4637
79033,2024-07-01,1,3,2,2,NASDAQ,98.469
79037,2024-07-01,1,2,3,2,NYSE,708.74068
79039,2024-07-01,1,3,1,1,NASDAQ,28.61406
79066,2024-07-01,1,2,1,2,AMEX,8.2112
79072,2024-07-01,1,2,3,2,NASDAQ,2896.0294
79089,2024-07-01,1,3,1,1,NASDAQ,75.58128
79108,2024-07-01,1,2,3,2,NASDAQ,3620.09875
79116,2024-07-01,1,2,2,2,NASDAQ,1305.37473
79150,2024-07-01,1,2,1,1,NASDAQ,375.87187
79166,2024-07-01,1,2,2,2,NASDAQ,1049.15265
79198,2024-07-01,1,2,3,2,NYSE,539.97411
79248,2024-07-01,1,1,2,2,NASDAQ,1544.60376
79249,2024-07-01,1,1,3,2,NASDAQ,850.3487300000002
79280,2024-07-01,1,1,1,2,NASDAQ,39.7358
79322,2024-07-01,1,3,2,3,NASDAQ,37.7013
79382,2024-07-01,1,3,2,2,NASDAQ,733.2864
79444,2024-07-01,1,3,3,3,NYSE,2234.61585
79490,2024-07-01,1,2,1,3,NASDAQ,174.0
79499,2024-07-01,1,1,2,3,NASDAQ,429.89204
79507,2024-07-01,1,2,3,2,NASDAQ,1254.2733
79571,2024-07-01,1,2,3,3,NASDAQ,1419.05845
79573,2024-07-01,1,3,2,1,AMEX,3.7213857000000004
79586,2024-07-01,1,3,1,2,NASDAQ,32.85756000000001
79611,2024-07-01,1,3,3,2,NYSE,390.97322
79618,2024-07-01,1,1,2,1,NASDAQ,28.88226
79666,2024-07-01,1,3,2,2,NASDAQ,37.9035
79668,2024-07-01,1,1,3,2,NYSE,3815.5964
79731,2024-07-01,1,2,2,3,NASDAQ,1009.5
79734,2024-07-01,1,3,2,1,NASDAQ,84.23289
79747,2024-07-01,1,2,2,2,NYSE,2948.84595
79776,2024-07-01,1,2,2,3,NASDAQ,233.76819
79791,2024-07-01,1,2,2,3,NASDAQ,84.99191
79841,2024-07-01,1,2,2,3,NASDAQ,527.38896
79851,2024-07-01,1,2,3,2,NASDAQ,664.2285
79859,2024-07-01,1,3,2,3,NYSE,3393.61274
79862,2024-07-01,1,1,2,2,NASDAQ,2089.19835
79864,2024-07-01,1,2,2,3,NASDAQ,1626.1176
79866,2024-07-01,1,3,1,1,NASDAQ,425.10153
79879,2024-07-01,1,1,2,2,NASDAQ,1525.14
79881,2024-07-01,1,2,2,2,NASDAQ,3834.0289499999994
79903,2024-07-01,1,1,3,2,NASDAQ,59.11359999999999
79909,2024-07-01,1,2,2,3,NYSE,3389.62928
80034,2024-07-01,1,1,3,3,NASDAQ,3071.2338
80050,2024-07-01,1,1,2,3,NASDAQ,2024.93838
80054,2024-07-01,1,1,3,2,NYSE,238.64534
80069,2024-07-01,1,1,1,3,NASDAQ,3228.65973
80072,2024-07-01,1,3,2,3,NASDAQ,3554.2509
80114,2024-07-01,1,3,2,3,NASDAQ,80.9562
80167,2024-07-01,1,3,2,1,NASDAQ,620.83586
80169,2024-07-01,1,2,3,3,NYSE,1690.667
80179,2024-07-01,1,1,2,2,NASDAQ,405.67633
80193,2024-07-01,1,3,2,3,NYSE,866.91156
80233,2024-07-01,1,2,2,3,NASDAQ,645.8292
80274,2024-07-01,1,3,3,1,NASDAQ,34.20521
80294,2024-07-01,1,2,2,2,NASDAQ,208.44685
80336,2024-07-01,1,3,2,2,NASDAQ,105.024
80341,2024-07-01,1,3,1,2,NASDAQ,121.88218
80343,2024-07-01,1,2,1,1,NASDAQ,150.096
80362,2024-07-01,1,2,2,3,NASDAQ,1074.25164
80375,2024-07-01,1,2,2,3,NASDAQ,499.09239
80478,2024-07-01,1,2,2,3,NASDAQ,507.62278
80498,2024-07-01,1,2,2,2,NASDAQ,3479.53745
80534,2024-07-01,1,2,2,3,NASDAQ,44.20608
80539,2024-07-01,1,3,1,1,NASDAQ,228.23564
80563,2024-07-01,1,2,2,1,NASDAQ,2944.224535
89925,2024-07-01,1,1,1,1,NASDAQ,44.00955
89935,2024-07-01,1,2,1,1,NASDAQ,19.38933
89941,2024-07-01,1,1,3,1,NASDAQ,94.13118
89942,2024-07-01,1,3,1,2,NYSE,304.9808216
89948,2024-07-01,1,2,1,3,AMEX,27.3647027
89952,2024-07-01,1,2,2,3,NYSE,426.98022
89960,2024-07-01,1,2,1,1,NYSE,1443.58885
89964,2024-07-01,1,3,2,1,NYSE,2592.50544
89973,2024-07-01,1,2,2,3,NYSE,846.28973
89986,2024-07-01,1,1,1,3,NASDAQ,827.35345
90012,2024-07-01,1,2,1,1,NASDAQ,83.43405
90029,2024-07-01,1,1,1,2,NASDAQ,1470.95032
90031,2024-07-01,1,2,1,1,NASDAQ,22.496
90037,2024-07-01,1,2,2,2,NYSE,2041.55176
90077,2024-07-01,1,3,1,1,AMEX,17.07322
90082,2024-07-01,1,2,3,2,NASDAQ,350.39
90088,2024-07-01,1,2,1,1,NASDAQ,60.09234
90097,2024-07-01,1,2,2,1,NASDAQ,2205.0
90098,2024-07-01,1,1,1,1,NASDAQ,2.9241
90101,2024-07-01,1,1,1,3,NASDAQ,556.94197
90125,2024-07-01,1,1,2,3,NASDAQ,3391.89102
90162,2024-07-01,1,3,1,2,NYSE,2630.0576
90170,2024-07-01,1,1,1,1,AMEX,5.80424
90177,2024-07-01,1,1,1,3,NASDAQ,2695.11125
90179,2024-07-01,1,3,1,2,NASDAQ,244.6136
90223,2024-07-01,1,3,1,2,NASDAQ,14.6415
90288,2024-07-01,1,3,1,1,NASDAQ,7.44273
90303,2024-07-01,1,1,3,3,NYSE,3667.1824
90313,2024-07-01,1,3,2,3,NASDAQ,107.1603
90314,2024-07-01,1,2,3,2,NASDAQ,163.8756
90325,2024-07-01,1,1,1,1,AMEX,150.41026
90358,2024-07-01,1,3,2,3,NASDAQ,238.4522
90371,2024-07-01,1,1,3,2,NYSE,348.85235
90400,2024-07-01,1,3,1,3,NASDAQ,218.49572
90409,2024-07-01,1,1,3,2,NASDAQ,1751.6255
90423,2024-07-01,1,2,2,2,NASDAQ,1026.0167999999999
90458,2024-07-01,1,3,2,2,NASDAQ,3069.85392
90464,2024-07-01,1,2,2,1,NASDAQ,299.99136
90470,2024-07-01,1,2,2,2,NASDAQ,184.24608
90476,2024-07-01,1,2,3,3,NASDAQ,61.27303
90490,2024-07-01,1,1,3,2,NASDAQ,1860.32192
90496,2024-07-01,1,2,2,2,NYSE,806.34558
90533,2024-07-01,1,1,3,1,NYSE,314.27398
90534,2024-07-01,1,2,2,2,NASDAQ,275.07664
90542,2024-07-01,1,1,1,3,NASDAQ,453.7919999999999
90548,2024-07-01,1,3,2,2,NYSE,113.99256
90564,2024-07-01,1,2,2,1,NYSE,3420.1237499999997
90568,2024-07-01,1,2,3,3,NASDAQ,90.3277
90590,2024-07-01,1,2,2,2,NASDAQ,309.10912
90591,2024-07-01,1,3,3,3,NASDAQ,1527.7430399999998
90600,2024-07-01,1,3,2,2,NASDAQ,396.2691
90603,2024-07-01,1,2,3,2,NASDAQ,1052.70805
90604,2024-07-01,1,1,1,1,NASDAQ,7.571599999999999
90605,2024-07-01,1,2,3,2,NASDAQ,1068.20703
90608,2024-07-01,1,1,1,1,AMEX,35.9928312
90634,2024-07-01,1,2,3,3,NYSE,3255.66405
90636,2024-07-01,1,3,2,3,NASDAQ,25.55492
90640,2024-07-01,1,3,1,2,NASDAQ,5.120367
90679,2024-07-01,1,3,1,2,NASDAQ,13.35906
90682,2024-07-01,1,1,1,1,NASDAQ,43.62744
90706,2024-07-01,1,2,2,3,NASDAQ,182.7297
90710,2024-07-01,1,2,3,2,NASDAQ,212.13807999999997
90715,2024-07-01,1,3,2,1,NASDAQ,394.93752
90716,2024-07-01,1,3,3,3,NASDAQ,912.10507
90718,2024-07-01,1,3,2,1,NASDAQ,128.22368999999998
90735,2024-07-01,1,2,2,3,NASDAQ,373.48326
90751,2024-07-01,1,3,3,2,NYSE,341.9781
90775,2024-07-01,1,2,2,2,NYSE,1927.264
